OBJECTID,TransOrder,POINT_X,POINT_Y,UniqueID,M_ft,Z_ft,Beach,Fema_VE_ft
40447,94,6007375.468,1928404.142,45095,4662.06434,315.4890137,Pescadero,24
40448,94,6007378.745,1928404.303,45096,4665.345193,316.3139954,Pescadero,24
40449,94,6007382.021,1928404.463,45097,4668.62603,317.5849915,Pescadero,24
40450,94,6007385.298,1928404.624,45098,4671.906868,318.7900085,Pescadero,24
40451,94,6007388.575,1928404.785,45099,4675.187721,319.2229919,Pescadero,24
40452,94,6007391.852,1928404.946,45100,4678.468558,320.3630066,Pescadero,24
40453,94,6007395.129,1928405.107,45101,4681.749396,321.4079895,Pescadero,24
40454,94,6007398.406,1928405.268,45102,4685.030249,321.855011,Pescadero,24
40455,94,6007401.683,1928405.429,45103,4688.311087,322.302002,Pescadero,24
40456,94,6007404.96,1928405.589,45104,4691.591924,322.6809998,Pescadero,24
40457,94,6007408.237,1928405.75,45105,4694.872777,323.0329895,Pescadero,24
40458,94,6007411.513,1928405.911,45106,4698.153615,323.5050049,Pescadero,24
40459,94,6007414.79,1928406.072,45107,4701.434452,324.0419922,Pescadero,24
40460,94,6007418.067,1928406.233,45108,4704.715305,324.7850037,Pescadero,24
40461,94,6007421.344,1928406.394,45109,4707.996143,325.5589905,Pescadero,24
40462,94,6007424.621,1928406.555,45110,4711.276652,326.4819946,Pescadero,24
40463,94,6007427.898,1928406.716,45111,4714.557506,327.6149902,Pescadero,24
40464,94,6007431.175,1928406.876,45112,4717.838343,328.9190063,Pescadero,24
40465,94,6007434.451,1928407.037,45113,4721.119181,330.1470032,Pescadero,24
40466,94,6007437.728,1928407.198,45114,4724.400034,331.151001,Pescadero,24
40467,94,6007441.005,1928407.359,45115,4727.680871,331.802002,Pescadero,24
40468,94,6007444.282,1928407.52,45116,4730.961725,332.3250122,Pescadero,24
40469,94,6007447.559,1928407.681,45117,4734.242562,333.256012,Pescadero,24
40470,94,6007450.836,1928407.842,45118,4737.523399,334.3710022,Pescadero,24
40471,94,6007454.113,1928408.003,45119,4740.804253,335.3779907,Pescadero,24
40472,94,6007457.39,1928408.164,45120,4744.08509,336.2170105,Pescadero,24
40473,94,6007460.667,1928408.324,45121,4747.365928,337.0169983,Pescadero,24
40474,94,6007463.944,1928408.485,45122,4750.646781,337.9689941,Pescadero,24
40475,94,6007467.22,1928408.646,45123,4753.927618,338.5660095,Pescadero,24
40476,94,6007470.497,1928408.807,45124,4757.208456,339.7909851,Pescadero,24
40477,94,6007473.774,1928408.968,45125,4760.489309,340.848999,Pescadero,24
40478,94,6007477.051,1928409.129,45126,4763.770146,341.8760071,Pescadero,24
40479,94,6007480.328,1928409.289,45127,4767.050984,342.6019897,Pescadero,24
40480,94,6007483.605,1928409.451,45128,4770.331837,344.053009,Pescadero,24
40481,94,6007486.882,1928409.611,45129,4773.612675,345.0220032,Pescadero,24
40482,94,6007490.159,1928409.772,45130,4776.893512,345.9620056,Pescadero,24
40483,94,6007492.518,1928409.888,45131,4779.2556,346.9779968,Pescadero,24
40484,95,6002679.966,1928331.188,45132,0,-50,Pescadero,24
40485,95,6006005.965,1928700.588,45133,3346.449934,3.259000063,Pescadero,24
40486,95,6006009.226,1928700.95,45134,3349.730809,3.895999908,Pescadero,24
40487,95,6006012.487,1928701.312,45135,3353.011647,4.022999763,Pescadero,24
40488,95,6006015.748,1928701.674,45136,3356.292522,4.360000134,Pescadero,24
40489,95,6006019.008,1928702.037,45137,3359.573397,4.722000122,Pescadero,24
40490,95,6006022.269,1928702.399,45138,3362.854272,9.222000122,Pescadero,24
40491,95,6006025.53,1928702.761,45139,3366.134821,27.88699913,Pescadero,24
40492,95,6006028.791,1928703.123,45140,3369.415696,45.75099945,Pescadero,24
40493,95,6006032.051,1928703.485,45141,3372.696571,45.1780014,Pescadero,24
40494,95,6006035.312,1928703.847,45142,3375.97741,45.09899902,Pescadero,24
40495,95,6006038.573,1928704.21,45143,3379.258285,44.80699921,Pescadero,24
40496,95,6006041.834,1928704.572,45144,3382.539159,44.5890007,Pescadero,24
40497,95,6006045.095,1928704.934,45145,3385.820034,44.60900116,Pescadero,24
40498,95,6006048.355,1928705.296,45146,3389.100909,44.37400055,Pescadero,24
40499,95,6006051.616,1928705.658,45147,3392.381784,45.18500137,Pescadero,24
40500,95,6006054.877,1928706.021,45148,3395.662333,44.68600082,Pescadero,24
40501,95,6006058.138,1928706.382,45149,3398.943172,44.38700104,Pescadero,24
40502,95,6006061.398,1928706.745,45150,3402.224047,44.66899872,Pescadero,24
40503,95,6006064.659,1928707.107,45151,3405.504922,44.77299881,Pescadero,24
40504,95,6006067.92,1928707.469,45152,3408.785797,44.83300018,Pescadero,24
40505,95,6006071.181,1928707.831,45153,3412.066672,44.88000107,Pescadero,24
40506,95,6006074.442,1928708.193,45154,3415.347546,45.26699829,Pescadero,24
40507,95,6006077.703,1928708.555,45155,3418.628385,45.62599945,Pescadero,24
40508,95,6006080.963,1928708.918,45156,3421.90926,46.49499893,Pescadero,24
40509,95,6006084.224,1928709.28,45157,3425.189809,46.5019989,Pescadero,24
40510,95,6006087.485,1928709.642,45158,3428.470684,46.42399979,Pescadero,24
40511,95,6006090.745,1928710.004,45159,3431.751559,46.01599884,Pescadero,24
40512,95,6006094.006,1928710.366,45160,3435.032434,45.95600128,Pescadero,24
40513,95,6006097.267,1928710.729,45161,3438.313309,45.65299988,Pescadero,24
40514,95,6006100.528,1928711.09,45162,3441.594147,45.66500092,Pescadero,24
40515,95,6006103.789,1928711.453,45163,3444.875022,45.28300095,Pescadero,24
40516,95,6006107.05,1928711.815,45164,3448.155897,45.2879982,Pescadero,24
40517,95,6006110.31,1928712.177,45165,3451.436772,46.44800186,Pescadero,24
40518,95,6006113.571,1928712.539,45166,3454.717321,46.33800125,Pescadero,24
40519,95,6006116.832,1928712.901,45167,3457.998196,46.40399933,Pescadero,24
40520,95,6006120.093,1928713.264,45168,3461.279071,46.20999908,Pescadero,24
40521,95,6006123.353,1928713.626,45169,3464.55991,46.04499817,Pescadero,24
40522,95,6006126.614,1928713.988,45170,3467.840785,45.59600067,Pescadero,24
40523,95,6006129.875,1928714.35,45171,3471.12166,45.1230011,Pescadero,24
40524,95,6006133.136,1928714.712,45172,3474.402534,44.76699829,Pescadero,24
40525,95,6006136.397,1928715.074,45173,3477.683409,44.18799973,Pescadero,24
40526,95,6006139.657,1928715.437,45174,3480.964284,42.73500061,Pescadero,24
40527,95,6006142.918,1928715.799,45175,3484.244833,43.60200119,Pescadero,24
40528,95,6006146.179,1928716.161,45176,3487.525672,43.42599869,Pescadero,24
40529,95,6006149.44,1928716.523,45177,3490.806547,42.99000168,Pescadero,24
40530,95,6006152.7,1928716.885,45178,3494.087422,41.62099838,Pescadero,24
40531,95,6006155.961,1928717.247,45179,3497.368297,41.2159996,Pescadero,24
40532,95,6006159.222,1928717.609,45180,3500.649172,40.81000137,Pescadero,24
40533,95,6006162.483,1928717.972,45181,3503.930047,39.97700119,Pescadero,24
40534,95,6006165.744,1928718.334,45182,3507.210921,38.8769989,Pescadero,24
40535,95,6006169.004,1928718.696,45183,3510.49176,38.07300186,Pescadero,24
40536,95,6006172.265,1928719.058,45184,3513.772309,38.47600174,Pescadero,24
40537,95,6006175.526,1928719.42,45185,3517.053184,37.96300125,Pescadero,24
40538,95,6006178.787,1928719.782,45186,3520.334059,37.47900009,Pescadero,24
40539,95,6006182.047,1928720.145,45187,3523.614934,37.29800034,Pescadero,24
40540,95,6006185.308,1928720.507,45188,3526.895809,37.49599838,Pescadero,24
40541,95,6006188.569,1928720.869,45189,3530.176684,37.99499893,Pescadero,24
40542,95,6006191.83,1928721.231,45190,3533.457522,38.41500092,Pescadero,24
40543,95,6006195.091,1928721.593,45191,3536.738397,38.96500015,Pescadero,24
40544,95,6006198.352,1928721.955,45192,3540.019272,39.74900055,Pescadero,24
40545,95,6006201.612,1928722.317,45193,3543.299821,41.6780014,Pescadero,24
40546,95,6006204.873,1928722.68,45194,3546.580696,42.5019989,Pescadero,24
40547,95,6006208.134,1928723.042,45195,3549.861571,42.97999954,Pescadero,24
40548,95,6006211.394,1928723.404,45196,3553.142446,42.11899948,Pescadero,24
40549,95,6006214.655,1928723.766,45197,3556.423285,41.04999924,Pescadero,24
40550,95,6006217.916,1928724.128,45198,3559.70416,41.04999924,Pescadero,24
40551,95,6006221.177,1928724.49,45199,3562.985035,40.13600159,Pescadero,24
40552,95,6006224.438,1928724.853,45200,3566.265909,38.8390007,Pescadero,24
40553,95,6006227.699,1928725.215,45201,3569.546784,37.50299835,Pescadero,24
40554,95,6006230.959,1928725.577,45202,3572.827333,37.09600067,Pescadero,24
40555,95,6006234.22,1928725.939,45203,3576.108208,35.31200027,Pescadero,24
40556,95,6006237.481,1928726.301,45204,3579.389047,33.21699905,Pescadero,24
40557,95,6006240.742,1928726.663,45205,3582.669922,32.10499954,Pescadero,24
40558,95,6006244.002,1928727.025,45206,3585.950797,31.40500069,Pescadero,24
40559,95,6006247.263,1928727.388,45207,3589.231672,30.75799942,Pescadero,24
40560,95,6006250.524,1928727.75,45208,3592.512547,30.06399918,Pescadero,24
40561,95,6006253.785,1928728.112,45209,3595.793422,30.94799995,Pescadero,24
40562,95,6006257.046,1928728.474,45210,3599.074296,32.10100174,Pescadero,24
40563,95,6006260.306,1928728.836,45211,3602.354809,32.68000031,Pescadero,24
40564,95,6006263.567,1928729.198,45212,3605.635684,33.44599915,Pescadero,24
40565,95,6006266.828,1928729.561,45213,3608.916559,33.1780014,Pescadero,24
40566,95,6006270.089,1928729.923,45214,3612.197434,32.23899841,Pescadero,24
40567,95,6006273.349,1928730.285,45215,3615.478309,31.74399948,Pescadero,24
40568,95,6006276.61,1928730.647,45216,3618.759184,31.20000076,Pescadero,24
40569,95,6006279.871,1928731.009,45217,3622.040059,30.65699959,Pescadero,24
40570,95,6006283.132,1928731.371,45218,3625.320897,29.97200012,Pescadero,24
40571,95,6006286.393,1928731.733,45219,3628.601772,30.0170002,Pescadero,24
40572,95,6006289.653,1928732.096,45220,3631.882321,28.99600029,Pescadero,24
40573,95,6006292.914,1928732.458,45221,3635.163196,29.18099976,Pescadero,24
40574,95,6006296.175,1928732.82,45222,3638.444071,29.66300011,Pescadero,24
40575,95,6006299.436,1928733.182,45223,3641.724946,30.625,Pescadero,24
40576,95,6006302.696,1928733.544,45224,3645.005821,31.1779995,Pescadero,24
40577,95,6006305.957,1928733.906,45225,3648.28666,30.66900063,Pescadero,24
40578,95,6006309.218,1928734.269,45226,3651.567535,30.40500069,Pescadero,24
40579,95,6006312.479,1928734.631,45227,3654.84841,30.45499992,Pescadero,24
40580,95,6006315.74,1928734.993,45228,3658.129284,30.60099983,Pescadero,24
40581,95,6006319,1928735.355,45229,3661.409833,32.42300034,Pescadero,24
40582,95,6006322.261,1928735.717,45230,3664.690708,33.65800095,Pescadero,24
40583,95,6006325.522,1928736.08,45231,3667.971583,34.68999863,Pescadero,24
40584,95,6006328.783,1928736.441,45232,3671.252422,36.08300018,Pescadero,24
40585,95,6006332.044,1928736.804,45233,3674.533297,36.50799942,Pescadero,24
40586,95,6006335.304,1928737.166,45234,3677.814172,36.34000015,Pescadero,24
40587,95,6006338.565,1928737.528,45235,3681.095047,36.22800064,Pescadero,24
40588,95,6006341.826,1928737.89,45236,3684.375922,37.16199875,Pescadero,24
40589,95,6006345.087,1928738.252,45237,3687.656797,38.08300018,Pescadero,24
40590,95,6006348.347,1928738.615,45238,3690.937345,38.39400101,Pescadero,24
40591,95,6006351.608,1928738.977,45239,3694.218184,38.34500122,Pescadero,24
40592,95,6006354.869,1928739.339,45240,3697.499059,38.38999939,Pescadero,24
40593,95,6006358.13,1928739.701,45241,3700.779934,39.08000183,Pescadero,24
40594,95,6006361.391,1928740.063,45242,3704.060809,39.51800156,Pescadero,24
40595,95,6006364.651,1928740.425,45243,3707.341684,40.2120018,Pescadero,24
40596,95,6006367.912,1928740.788,45244,3710.622559,41.2859993,Pescadero,24
40597,95,6006371.173,1928741.149,45245,3713.903397,41.6609993,Pescadero,24
40598,95,6006374.434,1928741.512,45246,3717.184272,42.0929985,Pescadero,24
40599,95,6006377.694,1928741.874,45247,3720.464821,42.87400055,Pescadero,24
40600,95,6006380.955,1928742.236,45248,3723.745696,42.70100021,Pescadero,24
40601,95,6006384.216,1928742.598,45249,3727.026571,42.54399872,Pescadero,24
40602,95,6006387.477,1928742.96,45250,3730.307446,42.17100143,Pescadero,24
40603,95,6006390.738,1928743.323,45251,3733.588321,41.53099823,Pescadero,24
40604,95,6006393.998,1928743.684,45252,3736.86916,40.70500183,Pescadero,24
40605,95,6006397.259,1928744.047,45253,3740.150035,39.51599884,Pescadero,24
40606,95,6006400.52,1928744.409,45254,3743.43091,38.80899811,Pescadero,24
40607,95,6006403.781,1928744.771,45255,3746.711785,38.7859993,Pescadero,24
40608,95,6006407.041,1928745.133,45256,3749.992333,39.47600174,Pescadero,24
40609,95,6006410.302,1928745.496,45257,3753.273208,39.40100098,Pescadero,24
40610,95,6006413.563,1928745.858,45258,3756.554083,38.94400024,Pescadero,24
40611,95,6006416.824,1928746.22,45259,3759.834922,39.03699875,Pescadero,24
40612,95,6006420.085,1928746.582,45260,3763.115797,40.24599838,Pescadero,24
40613,95,6006423.346,1928746.944,45261,3766.396672,42.27799988,Pescadero,24
40614,95,6006426.606,1928747.306,45262,3769.677547,42.62599945,Pescadero,24
40615,95,6006429.867,1928747.668,45263,3772.958422,42.88199997,Pescadero,24
40616,95,6006433.128,1928748.031,45264,3776.239297,44.18899918,Pescadero,24
40617,95,6006436.388,1928748.393,45265,3779.519845,45.04299927,Pescadero,24
40618,95,6006439.649,1928748.755,45266,3782.800684,47.34700012,Pescadero,24
40619,95,6006442.91,1928749.117,45267,3786.081559,49.74300003,Pescadero,24
40620,95,6006446.171,1928749.479,45268,3789.362434,50.79899979,Pescadero,24
40621,95,6006449.432,1928749.841,45269,3792.643309,51.8390007,Pescadero,24
40622,95,6006452.693,1928750.204,45270,3795.924184,54.10300064,Pescadero,24
40623,95,6006455.953,1928750.566,45271,3799.205059,56.76300049,Pescadero,24
40624,95,6006459.214,1928750.928,45272,3802.485934,59.47399902,Pescadero,24
40625,95,6006462.475,1928751.29,45273,3805.766772,62.66600037,Pescadero,24
40626,95,6006465.736,1928751.652,45274,3809.047321,63.72800064,Pescadero,24
40627,95,6006468.996,1928752.014,45275,3812.328196,65.58499908,Pescadero,24
40628,95,6006472.257,1928752.376,45276,3815.609071,67.9980011,Pescadero,24
40629,95,6006475.518,1928752.739,45277,3818.889946,70.37599945,Pescadero,24
40630,95,6006478.779,1928753.101,45278,3822.170821,72.52899933,Pescadero,24
40631,95,6006482.04,1928753.463,45279,3825.451696,74.66100311,Pescadero,24
40632,95,6006485.3,1928753.825,45280,3828.732535,77.22899628,Pescadero,24
40633,95,6006488.561,1928754.187,45281,3832.01341,80.48799896,Pescadero,24
40634,95,6006491.822,1928754.549,45282,3835.294285,81.61599731,Pescadero,24
40635,95,6006495.083,1928754.912,45283,3838.574833,81.87400055,Pescadero,24
40636,95,6006498.343,1928755.274,45284,3841.855708,82.02999878,Pescadero,24
40637,95,6006501.604,1928755.636,45285,3845.136583,82.49299622,Pescadero,24
40638,95,6006504.865,1928755.998,45286,3848.417458,82.53900146,Pescadero,24
40639,95,6006508.126,1928756.36,45287,3851.698297,82.77100372,Pescadero,24
40640,95,6006511.387,1928756.722,45288,3854.979172,83.01499939,Pescadero,24
40641,95,6006514.648,1928757.084,45289,3858.260047,82.875,Pescadero,24
40642,95,6006517.908,1928757.447,45290,3861.540922,83.01799774,Pescadero,24
40643,95,6006521.169,1928757.809,45291,3864.821471,83.24299622,Pescadero,24
40644,95,6006524.43,1928758.171,45292,3868.102346,83.44200134,Pescadero,24
40645,95,6006527.69,1928758.533,45293,3871.38322,83.66500092,Pescadero,24
40646,95,6006530.951,1928758.895,45294,3874.664059,85.02799988,Pescadero,24
40647,95,6006534.212,1928759.257,45295,3877.944934,87.05899811,Pescadero,24
40648,95,6006537.473,1928759.62,45296,3881.225809,89.38600159,Pescadero,24
40649,95,6006540.734,1928759.982,45297,3884.506684,91.93699646,Pescadero,24
40650,95,6006543.995,1928760.344,45298,3887.787559,93.74900055,Pescadero,24
40651,95,6006547.255,1928760.706,45299,3891.068434,95.02500153,Pescadero,24
40652,95,6006550.516,1928761.068,45300,3894.348983,96.40499878,Pescadero,24
40653,95,6006553.777,1928761.43,45301,3897.629821,96.98899841,Pescadero,24
40654,95,6006557.038,1928761.792,45302,3900.910696,97.9509964,Pescadero,24
40655,95,6006560.298,1928762.155,45303,3904.191571,98.76799774,Pescadero,24
40656,95,6006563.559,1928762.517,45304,3907.472446,100.0670013,Pescadero,24
40657,95,6006566.82,1928762.879,45305,3910.753321,101.5690002,Pescadero,24
40658,95,6006570.081,1928763.241,45306,3914.034196,103.1240005,Pescadero,24
40659,95,6006573.342,1928763.603,45307,3917.315071,104.9779968,Pescadero,24
40660,95,6006576.602,1928763.965,45308,3920.59591,106.3170013,Pescadero,24
40661,95,6006579.863,1928764.327,45309,3923.876459,107.5960007,Pescadero,24
40662,95,6006583.124,1928764.69,45310,3927.157333,111.6930008,Pescadero,24
40663,95,6006586.385,1928765.052,45311,3930.438208,115.2020035,Pescadero,24
40664,95,6006589.645,1928765.414,45312,3933.719083,117.7210007,Pescadero,24
40665,95,6006592.906,1928765.776,45313,3936.999958,118.7750015,Pescadero,24
40666,95,6006596.167,1928766.139,45314,3940.280833,120.072998,Pescadero,24
40667,95,6006599.428,1928766.5,45315,3943.561672,122.0250015,Pescadero,24
40668,95,6006602.689,1928766.863,45316,3946.842547,124.0569992,Pescadero,24
40669,95,6006605.949,1928767.225,45317,3950.123422,125.7060013,Pescadero,24
40670,95,6006609.21,1928767.587,45318,3953.403971,126.4800034,Pescadero,24
40671,95,6006612.471,1928767.949,45319,3956.684846,127.1070023,Pescadero,24
40672,95,6006615.732,1928768.311,45320,3959.96572,128.1750031,Pescadero,24
40673,95,6006618.992,1928768.674,45321,3963.246595,129.5299988,Pescadero,24
40674,95,6006622.253,1928769.035,45322,3966.527434,131.5870056,Pescadero,24
40675,95,6006625.514,1928769.398,45323,3969.808309,133.4259949,Pescadero,24
40676,95,6006628.775,1928769.76,45324,3973.089184,134.3809967,Pescadero,24
40677,95,6006632.036,1928770.122,45325,3976.370059,134.8170013,Pescadero,24
40678,95,6006635.297,1928770.484,45326,3979.650934,135.720993,Pescadero,24
40679,95,6006638.557,1928770.847,45327,3982.931483,137.3890076,Pescadero,24
40680,95,6006641.818,1928771.209,45328,3986.212358,138.0610046,Pescadero,24
40681,95,6006645.079,1928771.571,45329,3989.493196,138.9960022,Pescadero,24
40682,95,6006648.339,1928771.933,45330,3992.774071,140.3320007,Pescadero,24
40683,95,6006651.6,1928772.295,45331,3996.054946,140.8200073,Pescadero,24
40684,95,6006654.861,1928772.657,45332,3999.335821,141.602005,Pescadero,24
40685,95,6006658.122,1928773.019,45333,4002.616696,143.4530029,Pescadero,24
40686,95,6006661.383,1928773.382,45334,4005.897571,145.595993,Pescadero,24
